typology_id,code,description_en
annex1,91N0,"Xerophilous mosaic of open Juniperus communis and Populus (P. alba, P. canescens, P. nigra) scrub with open to closed sand steppe grassland on inland dune sands of the Danube-Tisza interfluve in the Pannonian plain. The shrub layer carries Ligustrum vulgare, Rhamnus catharticus, Crataegus monogyna, Prunus spinosa, P. mahaleb, Euonymus verrucosus and Berberis vulgaris over open swards of Festuca vaginata, Koeleria glauca, Stipa joannis and Fumana procumbens, with orchids such as Epipactis bugacensis and Cephalanthera rubra. A true woodland herb layer is absent, giving the type more the character of semi-desert scrub than of steppe woodland and separating it from the denser thermophilous oak and oak-hornbeam forests of the surrounding lowland. Confined to a small area of extremely continental, drought-exposed sand, it depends on open, mobile or stabilising dune surfaces and is threatened by afforestation with introduced pines and by dune fixation."
annex1,91P0,"Upland forests of Little Poland, chiefly the Holy Cross Mountains and sub-Carpathian hills, dominated by Abies alba alone or mixed with Picea abies, Pinus sylvestris and Quercus robur or Q. sessilis on mesotrophic, acid soils. The stand carries a rich fern and bryophyte layer, with Dryopteris austriaca, Athyrium filix-femina, Phegopteris connectilis, Lycopodium annotinum, Hylocomium splendens and Polytrichum formosum, alongside lowland forest herbs shared with the Tilio-Carpinetum, such as Galeobdolon luteum, Oxalis acetosella and Maianthemum bifolium. The type belongs to the wider group of temperate mountain silver fir forests but is set apart from Alpine and Carpathian Abies-Fagion stands by its restriction to the acid, mesotrophic uplands of Little Poland and by the admixture of lowland species. Continuity depends on natural fir regeneration under low-intensity management; conversion to spruce monoculture is the main threat."
annex1,91Q0,"Isolated calcicolous Scots pine forests confined to a few small enclaves of the western Carpathians (Strazov Mountains, Velka Fatra, Pieniny, inner-Carpathian basins) and the Erzgebirge, with related stands of the eastern Carpathians included in the same type. Stands grow on shallow, base-rich, rendzina-like soils and carry a xerothermic, partly continental undergrowth with Carex humilis, C. alba, Calamagrostis varia, Linum flavum and a set of western Carpathian endemics such as Pulsatilla slavica, Thymus carpathicus, Primula auricula subsp. hungarica, Campanula carpatica and Dianthus nitidus. Erica herbacea and Polygala chamaebuxus, characteristic of the wider group of montane calcicolous pine forests, are notably absent, separating the type from the more widespread Erico-Pinion stands of the Alps and Dinarides. The type occupies small, naturally open rock and scree sites and is vulnerable through its extremely restricted, fragmented distribution."
annex1,91R0,"Pinus sylvestris woods on dolomite and dolomite rendzina of the Dinarides, developed within the zone of Illyrian beech forest and typically occupying somewhat higher elevations than the related dolomite black pine woods of the same mountains. The undergrowth is calcicolous and thermophilous, with Erica herbacea, Genista januensis, Galium lucidum, Buphthalmum salicifolium, Teucrium chamaedrys, Carex humilis, C. alba, Anthericum ramosum, Polygala chamaebuxus, Cyclamen purpurascens and orchids such as Epipactis atrorubens. Separation from the related black pine woods of the same dolomite substrates rests on the dominance of Pinus sylvestris and the somewhat higher, cooler position in the landscape; separation from the surrounding Illyrian beech forest rests on the open, light-demanding pine canopy tied to the shallow dolomite skeleton. The type persists on sites too shallow and dry for beech to close the canopy."
annex1,91S0,"Fagus orientalis forests of the western Pontic range, the Strandzha-Istranca mountains and the eastern Balkan Range, distinguished by a markedly laurophyllous understorey of Euxinian affinity. Typical shrubs include Rhododendron ponticum, Daphne pontica, Laurocerasus officinalis (Prunus laurocerasus), Ilex colchica and Vaccinium arctostaphylos, with herbs such as Primula acaulis subsp. rubra, Trachystemon orientalis, Cyclamen coum and Epimedium pubigerum. In the eastern Balkan Range the laurophyllous shrubs drop out and Primula acaulis subsp. rubra and Trachystemon orientalis remain the most characteristic species, marking a recognisable regional variant within the type. Compared with the wider group of beech forests on base-rich to neutral soils, of which it forms a distinctive, geographically restricted southeastern outlier, this type is set apart by its Euxinian shrub and herb layer rather than by soil or altitude alone."
annex1,91T0,"Natural, acidophilous Pinus sylvestris forests of the alliance Dicrano-Pinion on nutrient-poor inland sands of the northeastern Central European plains and hills and the middle to southern Sarmatic nemoral zone. Nutrient deficiency and drought stress on the sandy substrate keep the trees low-growing and the stand open, with a lichen-rich ground layer of Cladonia furcata, C. gracilis and C. rangiferina (as C. silvatica), Ptilidium ciliare and scattered Juniperus communis. The lichen dominance and low stature separate this type from the taller, more mesic Scots pine forests of the wider temperate continental group on richer or moister sands. Its distribution follows the driest, most oligotrophic dune and outwash sands, historically maintained by fire and low browsing pressure; afforestation practices that enrich or shade the ground layer eliminate the lichen carpet on which the type depends."
annex1,91U0,"Xerophilous Scots pine woods of the Sarmatic region of western Eurasia and of areas with an extremely continental microclimate in northeastern Central and Eastern Europe, restricted at the western edge of the range to well-drained sites such as inland dunes and rock outcrops. The type gathers several regional associations, among them Peucedano-Pinetum, Koelerio glaucae-Pinetum sylvestris, Caragano-Pinetum and Corynephoro-Pinetum sylvestris, and carries many continental relict species alongside Pinus sylvestris, including Vaccinium myrtillus, Pyrola minor, Orthilia secunda, Chimaphila umbellata and the orchid Ophrys insectifera. Its steppic, extremely continental character and thin, well-drained soils separate it from the more mesic Dicrano-Pinion pine forests of the same broad temperate continental group. The type depends on open, undisturbed sandy or rocky ground and is threatened by afforestation, nutrient enrichment and closure of the canopy."
annex1,91V0,"Fagus sylvatica forests, and their mixtures with Abies alba, Picea abies or Carpinus betulus, of the Romanian, Ukrainian and eastern Serbian Carpathians and the pre-Carpathian hills, belonging to the alliance Symphyto cordati-Fagion and developed on neutral to base-rich, occasionally acid-leaning substrates. Alongside the usual Fagetalia species the stands carry a set of Carpathian endemics and near-endemics, among them Symphytum cordatum, Cardamine glandulifera, Hepatica transsilvanica, Pulmonaria rubra, Leucanthemum waldsteinii and Ranunculus carpaticus. This endemic-rich herb layer is what separates the type from the wider group of beech forests on base-rich to neutral soils across the rest of temperate Europe, of which it forms the Carpathian, Symphytum-marked branch. Traditional selective forestry has generally maintained a near-natural structure; clear-felling and conversion to spruce are the principal threats."
annex1,91W0,"Fagus sylvatica or Fagus x moesiaca forests of the Balkan Range, the southern Dinarides, the Moeso-Macedonian mountains, the Pelagonids and the Rhodopes, belonging to Doronico orientalis-Fagion moesiacae, with Abies alba and Picea abies joining beech at higher altitudes and latitudes. Despite lying at the southern edge of the beech range, the stands keep a pronounced Central European character, marked by frequent Acer pseudoplatanus, Quercus petraea, Fragaria vesca and Oxalis acetosella alongside Luzula luzuloides, Calamagrostis arundinacea, Galium odoratum, Cardamine bulbifera and Allium ursinum. This medio-European floristic signature, rather than any Euxinian or thermophilous element, is what distinguishes the type from other southeastern beech forests within the same broad group of stands on base-rich to acid soils. It occupies montane sites across a wide latitudinal range within its mountain systems."
annex1,91X0,"A relict, extremely insular beech forest confined to the Macin Mountains, isolated within the steppe climate of the Romanian Dobrogea far from the main Carpathian beech range. The canopy mixes Fagus sylvatica with F. taurica, Tilia tomentosa, T. cordata, Carpinus betulus, Populus tremula and Ulmus glabra over an herb layer that combines Fagetalia species with southern European elements, including Potentilla micrantha, Scutellaria altissima, Carex pilosa, Carpesium cernuum and Melica uniflora. Its isolation inside a steppe-climate enclave, far outside the continuous beech belt, is what sets it apart within the wider group of beech forests on base-rich soils, rather than any single diagnostic species. The extremely small, disjunct range makes the type intrinsically vulnerable to drought, fire and any disturbance of the surrounding steppe matrix that shelters it."
annex1,91Y0,"Forests of Carpinus betulus with various oaks (Quercus robur, Q. petraea, Q. dalechampii, Q. cerris, Q. frainetto) on the flanks and piedmont of the eastern and southern Carpathians and the plateaux of western Ukraine, extending as azonal, often isolated stands into the Moesian Quercion frainetto zone, the eastern Pannonian and western Pontic steppe-woodland zone and the pre-Pontic hills of southeastern Europe. The herb layer combines typical Carpinion species such as Stellaria holostea, Carex pilosa, C. brevicollis and Dentaria bulbifera with an admixture of submediterranean Quercion frainetto elements and, in the east, Euxinian taxa such as Lathyrus hallersteinii and Aposeris foetida. This mixed, transitional composition separates it from the more uniform oak-hornbeam forests of the wider Carpinion group further west, of which it forms the southeastern, biogeographically enriched branch. Many stands are relict, azonal outliers in a landscape otherwise dominated by steppe woodland or thermophilous oak forest."
annex1,91Z0,"Tilia tomentosa dominated stands within mixed deciduous forests of southern Central Europe and the northern to middle Balkan Peninsula, mostly inside the range of Quercion frainetto but also locally within eastern Carpinion betuli forests, notably the Tilia tomentosa woods of the Carpinus betulus-Quercus petraea belt of Bulgaria. They occupy chiefly north-facing slopes of foothills on acidic, moisture-retentive soil and usually form near-monodominant stands, conspicuous when the canopy flowers. A rich spring aspect of geophytes, including Corydalis cava, C. solida, Scilla bifolia, Erythronium dens-canis and Ficaria verna, gives way in summer to a cover dominated by Carex sylvatica. Dominance by Tilia tomentosa on acid, moist, north-facing ground, rather than any single herb, distinguishes the type from the surrounding Quercion frainetto and Carpinion betuli forests within which it sits as a facies."
annex1,9210,"Thermophilous, highly fragmented beech forests of the Apennines, rich in endemics, with Taxus baccata and Ilex aquifolium in the understorey (Geranio nodosi-Fagion, Geranio striati-Fagion). Three regional forms are recognised: the Foresta Umbra of Monte Gargano, rich in Taxus baccata; silicicolous stands of the Aspromonte in Calabria with Taxus baccata, Populus tremula, Sorbus aucuparia and Betula pendula; and relict beech forests of the Madonie, Nebrodi and, very locally, the Peloritani, with Ilex aquifolium, Daphne laureola, Crataegus monogyna and Prunus spinosa. Compared with the wider group of beech forests on base-rich to neutral soils across temperate Europe, this type is set apart by its thermophilous, southern Italian and Sicilian distribution and by the constant presence of the evergreen understorey species Taxus baccata and Ilex aquifolium. Fragmentation and small population size of the endemic flora make individual stands especially vulnerable."
annex1,9220,"Beech forests of the Apennine hill level, on sites cooler than those carrying Taxus and Ilex, likewise highly fragmented and rich in endemics, here mixed with Abies alba or, in Sicily, the critically restricted Abies nebrodensis (Geranio nodosi-Fagion, Geranio striati-Fagion). The type includes relict beech forests of the Madonie, Nebrodi and, very locally, the Peloritani with Ilex aquifolium, Daphne laureola, Crataegus monogyna and Prunus spinosa, and the isolated beech forests of Mount Etna at the southern limit of the species' range. Admixture with silver fir, and on Sicily with the near-extinct Abies nebrodensis, distinguishes this type from the Taxus/Ilex-dominated Apennine beech forests and places it as a cooler, higher-altitude counterpart within the same endemic-rich Apennine beech group. Abies nebrodensis survives as one of Europe's rarest trees, giving the associated stands acute conservation weight."
annex1,9230,"Forests dominated by the marcescent Quercus pyrenaica, alone or with Q. robur, of the alliance Quercion robori-pyrenaicae, ranging from the supra- and meso-Mediterranean interior of Castile, the Cordillera Central and the Sierra Morena to the more oceanic, medio-European Cantabrian range, with outlying sub-Mediterranean stands in the Maestrazgo and the Sierra Nevada and further disjunct forests in south-western France. Regional composition shifts with climate: Cantabrian stands take on a more Central European character, drier interior stands carry Coronilla and other xerophytes, and the French outliers on poor sandy soils add Betula pendula, Deschampsia flexuosa, Molinia caerulea and Teucrium scorodonia. This broad, climatically graded distribution across Iberia and adjoining France, held together by the dominance of Q. pyrenaica, separates it from both the Atlantic acidophilous oak forests and the submediterranean thermophilous oak forests further east. Coppicing for firewood and charcoal has long shaped its stand structure."
annex1,9240,"Forests dominated by Quercus faginea, Q. canariensis or Q. afares across Iberia, ranging from the xero-mesophile Q. faginea woods of the Spanish Meseta and its bordering ranges to the humid, epiphyte-rich, relict Q. faginea forests of Portugal and the luxuriant, hyper-humid Q. canariensis forests of the Aljibe range and the Serrania de Ronda in extreme southern Spain, with further outliers in Catalonia and Mallorca. The humid southwestern Iberian forms are of outstanding biological importance and unique in Europe for combining a Mediterranean-latitude climate with Atlantic-level humidity, supporting a dense epiphyte and fern cover absent from the drier Meseta stands. This gradient from dry, deciduous Q. faginea woodland to humid, almost evergreen-appearing Q. canariensis forest, tied to a steep west-east humidity gradient across the peninsula, sets the type apart from the more uniform submediterranean thermophilous oak forests further east and north."
annex1,9250,"Supra-Mediterranean, occasionally meso-Mediterranean woods dominated by the semi-deciduous Quercus trojana or its allies (Quercetum trojanae), split into two disjunct regional groups: low Helleno-Balkanic stands, often mixed with junipers or maples, from Macedonia, Thrace and Thessaly north to Herzegovina, Montenegro, Albania and the Vardar valley, and taller, relict Apulian stands of Q. trojana with Q. pubescens and locally Q. ilex in the Murge of southern Italy. The wide geographic gap between the Balkan and Apulian populations, bridged only by the shared dominance of Q. trojana, is the defining feature separating this type from the broader submediterranean thermophilous oak forest group of which it forms a narrowly distributed, disjunct branch. The Apulian stands in particular survive only as small forest relics amid an otherwise cleared agricultural landscape."
annex1,9260,"Forests and old, established plantations dominated by Castanea sativa (sweet chestnut) in the supra Mediterranean and sub Mediterranean belts, with a semi natural undergrowth. Chestnut favours deep, well drained, acidic to neutral soils and avoids calcareous ground, which places most stands on siliceous substrates of hilly to submontane country. Long managed for fruit and for coppice wood, many stands are ancient plantations rather than primary forest, and their undergrowth often shares species with the acidophilous oak forests of the same regions, among them Quercus petraea and mosses such as Polytrichastrum formosum. Where management lapses, coppices grow into high forest, and on richer, moister ground the canopy tends to shift toward mixed deciduous woodland dominated by oak rather than chestnut."
annex1,9270,"Beech forests of the Greek mountains with a reduced medio European character and a high degree of endemism, assigned to the Fagion hellenicum. Fagus sylvatica typically grows together with the endemic fir Abies borisii-regis, and the field layer is characterised by Doronicum caucasicum, Galium laconicum, Lathyrus venetus and Helleborus cyclophyllus. Standort: montane belts of the Greek mainland, at altitudes where beech meets fir in mixed stands rather than pure beech woodland. Erkennung: the combination of beech with Abies borisii-regis and the named herb layer species distinguishes it from the wider Balkan and Aegean beech forests, which lack this fir and carry a more strongly medio European flora."
annex1,9280,"Forests of Fagus sylvatica or Fagus moesiaca that stand more thermophilous than the related supra Mediterranean and montane beech types, occupying the transition zone between the supra Mediterranean and the montane level. They are characterised by the presence of numerous species of the Quercion frainetto, so that Quercus frainetto figures alongside beech in the canopy or undergrowth rather than forming a pure oak forest. Standort: the warm, transitional altitudinal belt between typical beech forest above and thermophilous deciduous oak forest below. Abgrenzung: separated from ordinary supra Mediterranean and montane beech forest by this greater warmth demand and by the accompanying Quercion frainetto flora, and from lowland oak forest by the continued presence of beech in the canopy. The material available on this type is thin."
annex1,9290,"Montane forests of the Mediterranean basin dominated by native cypress, chiefly Cupressus sempervirens and, in North Africa, Cupressus atlantica or Cupressus dupreziana, assigned to the Acero-Cupression. Stands typically form an open canopy over a scrubby understorey and a herb rich field layer, on shallow, usually base rich soils in dry, rocky situations. The material available on this type is thin, limited to scattered montane occurrences across the Mediterranean rather than a single continuous range. Abgrenzung: separated from the wider Mediterranean juniper and cypress formations, which also include Juniperus species such as J. thurifera and J. excelsa, by the dominance of Cupressus itself rather than juniper."
annex1,92A0,"Riparian forests of the Mediterranean and Black Sea basins, multi-layered and dominated by Salix alba or Salix fragilis, with tall poplars such as Populus alba usually forming the highest canopy layer. Stands can also include Ulmus, Alnus, Acer, Tamarix, Juglans regia, Quercus robur or Q. pedunculiflora and Fraxinus angustifolia, and where the tall poplars are sparse the canopy is instead dominated by these companion genera. Standort: periodically inundated terraces and gravel shoals of active floodplains, receiving regular deposits of nutrient rich alluvium. Erkennung: alliance Salicion albae, with a tall, nitrogen loving herb layer of Urtica dioica, Humulus lupulus, Rubus caesius, Phalaroides arundinacea, Glechoma hederacea and Calystegia sepium. Abgrenzung: the more strictly Mediterranean and Macaronesian riparian forests, which can include Platanus orientalis, form a related but broader group against which this type is set."
annex1,92B0,"Distinctive, relict riparian formations of the thermo and meso Mediterranean zone confined to deep, steep sided valleys of southern Iberia. One form is an alder gallery with Rhododendron ponticum ssp. baeticum and Frangula alnus ssp. baetica in the shrub layer, Arisarum proboscideum in the field layer, and a rich, relict fern flora including Pteris incompleta, Diplazium caudatum and Culcita macrocarpa. A second, separate form is a birch gallery dominated by the extremely local endemic Betula parvibracteata, accompanied by Myrica gale, Frangula alnus, Salix atrocinerea, Galium broterianum and Scilla ramburei. Standort: canyon-like valley bottoms rather than open floodplains. Erkennung: the fern assemblage in particular points to a Tertiary relict flora surviving in a few humid refuges. Abgrenzung: distinguished from ordinary Mediterranean riparian forest of Populus, Salix and Platanus by this relict, highly localised, endemic-rich composition."
annex1,92C0,"Mostly riparian woods of the eastern Mediterranean dominated by Platanus orientalis (oriental plane), assigned to the Platanion orientalis, with the Tertiary relict Liquidambar orientalis restricted to a single valley on Rhodes. Stands colonise poorly stabilised alluvial and gravel deposits along temporary rivers and, toward the southern edge of the range, the shaded bottoms of deep gorges; accompanying species include Salix alba, Alnus glutinosa, Celtis australis, Fraxinus ornus and Vitex agnus-castus, with a rich vernal layer of geophytes such as Cyclamen species and Arum italicum, and abundant ferns and mosses including Pteridium aquilinum. The main range runs through mainland Greece, from the Ionian coast and Pindus through Macedonia and Thrace to the Peloponnese, where gorge forests in the Taygetos reach 1300 metres, with outliers on Crete, Euboea and several Aegean islands. Relict, isolated occurrences also survive in deep gorges of south eastern Sicily, where plane is locally replaced or accompanied by Populus alba, Fraxinus angustifolia and Salix species. Erkennung: dominance of Platanus orientalis in the canopy, or, on Rhodes alone, of Liquidambar orientalis; confinement to gorges grows stricter toward the southern range limit."
annex1,92D0,"Low, often open galleries and thickets built by Tamarix species together with Nerium oleander (oleander) and Vitex agnus-castus (chaste tree), on permanent or temporary watercourses and wetlands of the thermo Mediterranean zone and south western Iberia, reaching into the more hygromorphic sites of the adjoining Saharo Mediterranean and Saharo Sindian zones. In south western Iberia the type also carries Securinega tinctoria, Prunus lusitanica and Viburnum tinus. Related Tamarix smyrnensis stands of streamsides and coasts in the Pontic and steppic regions of western Eurasia belong here as well, but plain thickets built solely by Tamarix africana are excluded from the definition. Physiognomy: a shrubby, often open low ligneous formation rather than a closed forest. Erkennung: alliances such as Securinegion tinctoriae carry the more diverse south western Iberian form. Standort: it occupies the driest, most intermittently flooded riverbeds and streamsides, seasonally dry ground that separates it structurally from taller riparian gallery forest."
annex1,9310,"Open to closed woods dominated by Quercus brachyphylla, an oak of the Aegean region, often growing together with Quercus macrolepis (valonia oak) or Quercus ilex (holm oak). The material on this type is thin, limited to the bare statement of its dominant tree and its usual companions. Standort and general physiognomy correspond to the wider group of submediterranean thermophilous deciduous forests of the Aegean and Balkan area, a warm, transitional belt between temperate and fully Mediterranean conditions. Abgrenzung: separated from the other Aegean and Balkan oak woods primarily by the identity of the dominant oak, Quercus brachyphylla, rather than by a distinct physiognomy or ecology of its own."
annex1,9320,"Thermo Mediterranean, and in the Canary Islands thermo Canarian, evergreen sclerophyllous woodland dominated by wild olive Olea europaea ssp. sylvestris and carob Ceratonia siliqua, together with Pistacia lentiscus (mastic) and Myrtus communis; the Canarian counterpart is built by Olea europaea ssp. cerasiformis and Pistacia atlantica. Most stands present as an open, shrubby arborescent matorral, and only where the canopy closes and gains sufficient height does the vegetation count as forest proper. Erkennung: character species include Prasium majus, Smilax aspera, Arisarum vulgare and Asparagus acutifolius. Standort: drought prone lowlands and foothills of the thermo Mediterranean belt, on a range of substrates. Vorkommen: a near climax olive, carob and mastic forest survives on Djebel Ichkeul in northern Tunisia, with further relict stands in southern Andalusia, now nearly extinct, and on Menorca, Sardinia, Sicily, Calabria, Puglia and Crete. Because canopy closure is rare, most European examples persist only as degraded matorral rather than closed forest."
annex1,9330,"West Mediterranean forests on siliceous soil dominated by cork oak Quercus suber, generally more thermophilous and moisture demanding than related evergreen oak forests. Regional forms include meso Mediterranean stands of Italy, Sicily, Sardinia, Corsica, France and north eastern Spain, assigned to the Quercion suberis and frequently degraded to arborescent matorral; south western Iberian stands, often mixed with Quercus faginea or Quercus canariensis, of the Quercion fagineo-suberis; a very localised outlier confined to the Sil and Mino valleys of Galicia within the Quercus pyrenaica belt; and isolated dune facies stands in the eastern Landes of Aquitaine. Standort: exclusively silicicolous ground, which separates it from base tolerant holm oak forest. Nutzung: long managed for cork harvest, many stands persist as open, semi natural woodland rather than closed high forest, and cutting or grazing readily degrades them to shrubby matorral."
annex1,9340,"Evergreen sclerophyllous forests dominated by Quercus ilex (holm oak) or, in Iberia, by the closely related Quercus rotundifolia, typically but not exclusively on base rich soils. Physiognomy varies with altitude: rich meso Mediterranean stands occupy the lowlands and penetrate locally into the thermo Mediterranean zone along ravines, supra Mediterranean stands at higher altitude mix with deciduous oaks, maples and Ostrya carpinifolia, and Quercus rotundifolia woodland of the Iberian interior is generally lower, drier and more open than true Quercus ilex forest. Erkennung: an understorey typically built from Arbutus unedo, Phillyrea angustifolia or P. latifolia, Rhamnus alaternus, Pistacia terebinthus, Rubia peregrina, Smilax aspera and Lonicera implexa or L. etrusca. Gefährdung: cutting and grazing readily reduce these forests to arborescent matorral or to open, dehesa-like woodland. Abgrenzung: distinguished from cork oak forest, which is confined to acid soils and demands more moisture."
annex1,9350,"Semi deciduous, often fairly open woods dominated by Quercus macrolepis (valonia oak, treated in EUNIS as Quercus ithaburensis subsp. macrolepis) of the meso Mediterranean zone, generally on shallow soil below about 700 metres. Vorkommen: continental Greece and its archipelagos and adjacent Albania, best developed in the Ionian islands and on Lesbos; more modified, grove like stands occur around the Gulf of Arta, in western Aetolia, the north western Peloponnese, Thessaly, Attica and Thrace; an isolated relict outlier survives at Salento in Apulia, southern Italy. Erkennung: canopy pure or mixed with other oaks including Quercus pubescens and Quercus ilex, alliance Quercion macrolepidis, with accompanying Rubia peregrina, Sorbus domestica, Phillyrea latifolia, Ruscus aculeatus, Pistacia terebinthus and Arbutus unedo. Nutzung: many stands are long managed groves rather than closed high forest."
annex1,9360,"Evergreen, laurel leaved cloud forest of the humid to hyper humid fog belt on the Macaronesian islands, among the most species rich and endemic rich forest types in Europe. The dominant trees vary by archipelago and include Laurus azorica, Ocotea foetens, Persea indica, Apollonias barbujana and Ilex canariensis, often over an understorey rich in ferns; genera such as Picconia, Semele and Ixanthus occur nowhere outside these forests. Standort: perhumid, fog bound, mostly north facing slopes of the mountain cloud belt, each archipelago carrying its own distinctive endemics. Best preserved on Madeira, where the type still covers a considerable area; on the Azores, low altitude coastal stands are largely degraded and invaded by the introduced Pittosporum undulatum, so the least disturbed examples are the hyper humid, high elevation forests, while Canarian laurel forest again differs floristically island to island. Abgrenzung: at higher, drier margins the laurel forest gives way to a lower, heathy woodland of tree heath Erica arborea and Ilex canariensis with strawberry tree Arbutus canariensis, a distinct, more open formation."
annex1,9370,"Sparse to locally dense palm groves formed by two European endemic palms, Phoenix theophrasti on Crete and adjoining south western Anatolia, and Phoenix canariensis in the Canary Islands, both often riparian or dependent on temporary water. Cretan groves occupy damp, sandy coastal valleys, the largest being the palm forest of Vai with a thick shrubby undergrowth rich in Nerium oleander, plus a handful of smaller coastal groves, notably on the south coast near Rethymno. Canarian groves grow at the bottom of barrancos and on alluvial soils below about 600 metres, dependent on brief temporary water tables built up by winter torrential flow, and so form azonal vegetation within the dry to arid infra and thermo Mediterranean belts; well known examples lie at Maspalomas and the Barranco de Tirajana on Gran Canaria, in the Valle Gran Rey on La Gomera, at Masca on Tenerife and at Brena Alta on La Palma. Erkennung: a sparse, open canopy of Phoenix, with accompanying species differing sharply between the two island groups, reflecting their independent, highly localised endemic status."
annex1,9380,"Stands dominated by tree sized, arborescent Ilex aquifolium (holly) of the supra Mediterranean level, on a range of substrates. The type is interpreted as a senescence stage: relict patches persist where the canopy of an evergreen oak forest carrying a Taxus and Ilex understorey, among others assigned to the Ilici-Quercetum ilicis, has died back or been removed, leaving holly as the dominant woody layer. Physiognomy: patches rather than extensive stands, occurring both within and outside closed forest. Erkennung: dominance of Ilex aquifolium in the tree or shrub layer; wider European holly patches outside this successional context also carry species such as Lonicera periclymenum and Quercus petraea. Abgrenzung: separated from ordinary evergreen oak forest with a holly understorey by the loss of the oak canopy, holly having taken over the dominant role."
annex1,9390,"Low forest and derived scrub dominated by the endemic golden oak Quercus alnifolia, confined to basic, eruptive rock of the Troodos range in Cyprus. Physiognomy ranges from arborescent, tree sized stands to degraded matorral derived from them by cutting and grazing. Erkennung: accompanying species include Acer sempervirens, Teucrium kotschyanum, Salvia cypria, Crepis fraasii and Sedum cyprium, several of them Cypriot endemics. Standort: basic eruptive substrate, a geologically narrow and geographically unique setting found nowhere else. Abgrenzung: distinguished from the wider Mediterranean evergreen Quercus forests by this strict endemism and by its confinement to a single mountain range."
annex1,93A0,"Deciduous oak woodland dominated by Quercus infectoria, the potential natural vegetation of limestone and marly limestone slopes in the Troodos Mountains of Cyprus, between about 600 and 1100 metres. Associated trees and shrubs include Quercus brachyphylla, Arbutus andrachne, Acer syriacum, Fontanesia philliraeoides and Styrax officinalis, with Anagyris foetida, Cyclamen persicum and Eryngium falcatum in the field layer; the association is named Anagyro foetidae-Quercetum infectoriae. The type is endemic to Cyprus and confined to base-rich substrates within this altitudinal band. Once cleared or grazed, stands degrade first into evergreen Quercetalia ilicis maquis with Quercus coccifera subsp. pseudococcifera, and further into Cistus creticus phrygana; these degraded stages are read as part of the same series, not as a separate type. Separation from the island's evergreen oak formations rests on the deciduous character of Quercus infectoria itself."
annex1,9410,"Subalpine to montane coniferous forest dominated by Picea abies, occupying acidic, often oligotrophic soils across the temperate mountain systems of Europe: the outer, intermediate and inner Alps, the Hercynian ranges, the Carpathians and, as outlying stands at the southern edge of the species' range, the Apennines, the Dinarides and the Balkan Range. Trees are often stunted or narrowly columnar towards the tree line. Characteristic undergrowth includes Vaccinium myrtillus and V. vitis-idaea together with Oxalis acetosella, Prenanthes purpurea, Lonicera nigra, Melampyrum sylvaticum, Luzula sylvatica and Polygonatum verticillatum. In the inner Alpine valleys the type occupies sites climatically unfavourable to beech and fir, while peri-Alpine stands fill outlying altitudinal or edaphic enclaves within other montane forest types. Where silver fir (Abies alba) or beech become codominant on richer, less acidic soils, stands pass into fir or beech-fir forest, which is the usual boundary encountered in the field."
annex1,9420,"Subalpine, occasionally montane, coniferous forest of the central Alps and Carpathians dominated by Larix decidua or Pinus cembra, singly or mixed, sometimes with an admixture of Picea abies. On siliceous substrates of the eastern and central Alps the undergrowth is often species-poor, with Vaccinium myrtillus, Rhododendron ferrugineum, Calamagrostis villosa and Luzula albida; on calcareous ground the field layer is richer, with Erica herbacea, Polygala chamaebuxus, Rhododendron hirsutum and locally Pinus mugo. The larch's deciduous habit and the open, light canopy typical of both species let a rich herb and dwarf-shrub layer develop even at high stand density. Larix decidua sheds needles in autumn and colours conspicuously before doing so, a reliable field character against the evergreen spruce and pine forests it borders at the same altitude; Pinus cembra is told from Pinus uncinata of neighbouring forest types by its five-needle fascicles and large, wingless seeds."
annex1,9430,"Open subalpine and montane forest of mountain pine, Pinus uncinata, with a well-developed shrub layer, occurring on limestone, gypsum or siliceous substrates in the Alps, Jura and Pyrenees. On siliceous or decalcified soils of the western outer Alps, the Jura and Pyrenean north-facing slopes, the understorey is dominated by Rhododendron ferrugineum together with Vaccinium myrtillus, V. uliginosum and Calluna vulgaris; on the drier, south-facing or inner-Alpine sites Rhododendron ferrugineum is absent or rare, and the shrub layer instead carries Juniperus nana, J. hemisphaerica, Erica herbacea, Rhododendron hirsutum, Polygala chamaebuxus and Dryas octopetala. Arctostaphylos alpina, A. uva-ursi and Coronilla vaginalis recur across both forms. The priority status applies specifically to stands on gypsum or limestone. Separation from the calcicolous and siliceous larch and arolla pine forests of the same belt rests on the dominance of Pinus uncinata itself, recognised by its strongly asymmetric, hooked cone scales."
annex1,9510,"Relict silver fir (Abies alba) forest of the southern Apennines, occurring as scattered, small stands associated with beech woods of the Geranio versicolori-Fagion. The fir survives here at the southern, disjunct edge of its European range, in relic populations rather than as a continuous forest belt. Distinguishing the type in the field rests on the dominance or strong presence of Abies alba within an otherwise Fagus sylvatica-dominated matrix; it differs from the fir forests of Mediterranean mountains further south and east, which are built from separate, taxonomically distinct firs such as Abies pinsapo, A. cephalonica or A. borisii-regis, and from the northern acidophilous spruce-fir forests, which lack the Mediterranean beech associates."
