entity_type,entity_key,lang,field,value,source,provenance
habitat_type,eunis@2021:T1B,de,description,"Von Eichen beherrschter Wald (vor allem Quercus robur und Quercus petraea, daneben weitere regionale Arten) auf sauren Böden im atlantischen und kontinentalen Raum, wo die Rotbuche (Fagus sylvatica) ein möglicher Konkurrent ist; nach Norden reicht er in die boreale Zone, wo die Waldkiefer (Pinus sylvestris) zunehmend im Kronendach auftritt. Die Begleitfloren sind im Allgemeinen eher arm, zeigen aber regionale Eigenheiten und erreichen zur sehr feuchten westatlantischen Küste hin einen außergewöhnlichen Reichtum an Farnen und Kryptogamen.",situs@0.7.0,situs
habitat_type,eunis@2021:T1C,de,description,"Lichte, niedrigkronige Klimaxwälder aus Birken (Betula litwinowii, Betula pubescens var. glabrata, Betula pubescens var. pumila) und Zitterpappel (Populus tremula) mit heidiger oder krautreicher Krautschicht in der borealen Zone, in den Gebirgen der gemäßigten Zone einschließlich des Kaukasus sowie in der gemäßigten Zone des osteuropäischen Tieflands. Auch geschlossene sekundäre Birken- und Zitterpappelwälder des Flachlands der borealen und gemäßigten Zone Osteuropas gehören zu diesem Lebensraum, was eine Änderung seines Namens erfordern könnte.",situs@0.7.0,situs
habitat_type,eunis@2021:T1D,de,description,"Vielgestaltige Klimax- und Paraklimaxwälder, beherrscht von Birken (Betula pendula und nah verwandte Arten) oder Zitterpappel (Populus tremula), auf meist sauren Mineralböden in feuchten Schluchten und auf instabilen Substraten der montanen bis subalpinen Stufe der Pyrenäen, Korsikas, der Apenninen, Siziliens und des südlichen Balkans.",situs@0.7.0,situs
habitat_type,eunis@2021:T1E,de,description,"Sommergrüne Laubwälder, typisch für Braun- oder Grauerden mit recht geringem bis hohem Basengehalt und mäßigem bis hohem Nährstoffgehalt. Sie kommen in den Tief- und Hügellagen der gemäßigten Zone West-, Mittel-, Ost- und Südeuropas vor, mit örtlichen Ausläufern in submediterran und boreal geprägte Gebiete. Teilweise eingeschlossen sind von Quercus und Carpinus beherrschte Auenwälder in Gebirgstälern mit seltener Überflutung. Das Kronendach ist meist gemischt, mit auffälligem Anteil von Eichen, besonders Quercus petraea und Quercus robur, regional ergänzt durch weitere Eichenarten sowie Acer campestre, Acer platanoides, Carpinus betulus, Fraxinus excelsior, Tilia cordata, Tilia tomentosa und Ulmus glabra. Auch nicht auengebundene und nicht schluchtwaldartige Bestände aus Acer platanoides, Fraxinus excelsior, Tilia cordata und Ulmus glabra (ohne Quercus-Arten und Carpinus betulus) gehören hierher. Das Kronendach kann vielschichtig aufgebaut sein und Sträucher sowie Lianen einschließen; die Krautschicht kann artenreich sein und regional stark wechseln.",situs@0.7.0,situs
habitat_type,eunis@2021:T1F,de,description,"Wälder an Steilhängen, häufig in Schluchten, wo sich tiefgründige, gut dränierte und nährstoffreiche Böden entwickeln, auf denen Bäume wie Acer platanoides, Acer pseudoplatanus, Fraxinus excelsior, Fraxinus ornus, Ostrya carpinifolia, Tilia cordata, Tilia platyphyllos und Ulmus glabra Arten wie Fagus sylvatica und Quercus-Arten verdrängen können. Die Krautschicht wird von üppigen nitrophilen Stauden wie Aegopodium podagraria, Impatiens noli-tangere und Urtica dioica beherrscht, dazu treten feuchtigkeitsliebende Frühjahrsgeophyten wie Allium ursinum und, auf basenreichen Böden, Brachypodium sylvaticum, Circaea lutetiana, Geranium robertianum und Mercurialis perennis. Im Süden des Verbreitungsgebiets kommen wärmeliebende Arten wie Arabis turrita, Cornus mas, Dioscorea communis und Ligustrum vulgare hinzu. Eine weitere Gruppe wärmeliebender Arten (etwa Anthericum ramosum, Cotoneaster integerrimus, Sesleria caerulea und Vincetoxicum hirundinaria) ist für steile Felshänge typisch.",situs@0.7.0,situs
habitat_type,eunis@2021:T1G,de,description,"Wald der gemäßigten Zone außerhalb von Auen und Sümpfen, beherrscht von der Italienischen Erle (Alnus cordata).",situs@0.7.0,situs
habitat_type,eunis@2021:T1H,de,description,"Angebaute Bestände sommergrüner Laubbäume, die zur Holzproduktion gepflanzt wurden und aus gebietsfremden Arten oder aus einheimischen Baumarten außerhalb ihres natürlichen Areals bestehen.",situs@0.7.0,situs
habitat_type,eunis@2021:T1J,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil sich spontan aufgewachsene Wälder anhand von Vegetationsaufnahmen nicht von Pflanzungen unterscheiden lassen.] Nicht gepflanzte Bestände, beherrscht von gebietsfremden sommergrünen Baumarten wie Acer negundo, Ailanthus altissima und Robinia pseudoacacia.",situs@0.7.0,situs
habitat_type,eunis@2021:T1K,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil sich Pflanzungen standortheimischer Bäume anhand von Vegetationsaufnahmen nicht von Naturwäldern unterscheiden lassen.] Angebaute Bestände sommergrüner Laubbäume, die zur Holzproduktion gepflanzt wurden und aus standortheimischen sommergrünen Laubbaumarten bestehen.",situs@0.7.0,situs
habitat_type,eunis@2021:T21,de,description,"Wald, beherrscht von immergrünen Eichen (am weitesten verbreitet Quercus ilex) mit begleitenden hartlaubigen und lorbeerblättrigen Bäumen und Sträuchern, im sommertrockenen Klima der mediterranen Tief- und Hügellagen. Das Kronendach ist oft niedrig und stark überformt, mit fließenden Übergängen zu Macchie/Matorral und zu offenen Weidewäldern vom Typ Dehesa/Montado.",situs@0.7.0,situs
habitat_type,eunis@2021:T22,de,description,"Inseln immergrüner lorbeerblättriger Wälder und Dickichte, beherrscht von Lorbeer (Laurus nobilis), Feuerbaum (Morella faya) und Portugiesischem Kirschlorbeer (Prunus lusitanica subsp. lusitanica), an ozeanischen und hyperhumiden Standorten; heute nur noch als kleine Relikte in geschützten Lagen wie Schluchten entlang der Atlantikküste Portugals und Spaniens sowie auf Sardinien, in Süditalien und auf Sizilien erhalten. Typischerweise artenarm, mit einer Begleitflora ähnlich der von T21.",situs@0.7.0,situs
habitat_type,eunis@2021:T23,de,description,"Immergrüner lorbeerblättriger Wald (Lorbeerwald) auf tiefgründigen Böden im hyperhumiden, frostfreien Nebelgürtel, vor allem an den Nordhängen der Gebirge einiger makaronesischer Inseln. Das Kronendach aus Bäumen und Sträuchern ist sehr vielgestaltig und reich an Endemiten, mit auffälligen Unterschieden zwischen den Inselgruppen, die auf Klimabedingungen, örtliches Relief und die lange Isolation der Floren zurückgehen.",situs@0.7.0,situs
habitat_type,eunis@2021:T24,de,description,"Wald oder Gebüsch aus Ölbaum (Olea europaea), Johannisbrotbaum (Ceratonia siliqua) und Mastixstrauch (Pistacia lentiscus) mit geschlossenem Kronendach in den trockenheitsgeprägten Tief- und Hügellagen des Mittelmeerraums und Makaronesiens.",situs@0.7.0,situs
habitat_type,eunis@2021:T25,de,description,Lichte Haine der Palme Phoenix theophrasti auf Kreta und im südwestlichen Anatolien. Der Lebensraum kann auengebunden sein — die Palme bildet dann entlang dauerhafter Süß- oder Brackgewässer zeitweise überflutete Galeriewälder — oder an jahreszeitlich beziehungsweise episodisch überflutete Täler gebunden.,situs@0.7.0,situs
habitat_type,eunis@2021:T26,de,description,"Lichte Haine von Phoenix canariensis (Palmares) auf kolluvialen Ablagerungen, überwiegend an ebenen Standorten in mittlerer Hanglage oder am Fuß unregelmäßig wasserführender Rinnen. Endemisch auf den Kanarischen Inseln und angewiesen auf die kurzzeitigen Grundwasserstände, die sporadische Sturzfluten im Winter erzeugen. Sie stellen damit eine azonale Vegetation der trockenen bis ariden infra- und thermomediterranen Stufe dar.",situs@0.7.0,situs
habitat_type,eunis@2021:T27,de,description,"Bestände der Stechpalme (Ilex aquifolium) an verstreuten Stellen in europäischen Wäldern, besonders in der gemäßigten Zone und in den Gebirgen des Mittelmeerraums.",situs@0.7.0,situs
habitat_type,eunis@2021:T28,de,description,"Niedrigwüchsiger Wald (hoher Matorral), je nach Standort beherrscht von baumförmigen Heidekrautgewächsen, dem Kanarischen Erdbeerbaum (Arbutus canariensis) und der Kanarischen Stechpalme (Ilex canariensis); die Standorte reichen von kalten, hyperhumiden Hängen und exponierten, nebelumhüllten Felsaufschlüssen bis zu subhumiden und trockenen Hügellagen Madeiras und der Kanarischen Inseln.",situs@0.7.0,situs
habitat_type,eunis@2021:T29,de,description,"Angebaute Bestände immergrüner Laubbäume, die zur Holzproduktion gepflanzt wurden und aus gebietsfremden Arten, aus einheimischen Arten außerhalb ihres natürlichen Areals oder aus einheimischen Arten in deutlich naturfernen Beständen — oft Monokulturen — bestehen.",situs@0.7.0,situs
habitat_type,eunis@2021:T2A,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil sich Pflanzungen standortheimischer Bäume anhand von Vegetationsaufnahmen nicht von Naturwäldern unterscheiden lassen.] Angebaute Bestände immergrüner Laubbäume, die zur Holzproduktion gepflanzt wurden und aus standortheimischen immergrünen Laubbaumarten bestehen.",situs@0.7.0,situs
habitat_type,eunis@2021:T31,de,description,"Immergrüner Nadelwald, beherrscht von Fichten: Picea abies in den meisten Gebirgen des gemäßigten Europa, die reliktische Picea omorika in einem eng begrenzten Gebiet der Dinariden und Picea orientalis im Kaukasus. Tanne (Abies alba, Abies nordmanniana) kann beigemischt sein, auf sauren, teils sehr nährstoffarmen, nassen, kalten oder felsigen Böden der montanen und subalpinen Stufe der Gebirge des gemäßigten Europa.",situs@0.7.0,situs
habitat_type,eunis@2021:T32,de,description,"Wälder der Weißtanne (Abies alba) in den Gebirgen der gemäßigten Zone, oft mit Rotbuche (Fagus sylvatica) und, wo die Standortbedingungen in größeren Höhen härter werden, mit Fichte (Picea abies). Im südlichen Schwarzmeergebiet und im Kaukasus ist die Nordmann-Tanne (Abies nordmanniana) die beherrschende Art, häufig mit Beimischung von Orientbuche (Fagus orientalis) und Orientfichte (Picea orientalis). An den meisten Standorten stocken Tannenwälder auf sauren Böden, reichen aber auch auf basenreichere, mesotrophe Böden, wo eigene Staudenbestände die sonst heidige Krautschicht ergänzen oder ersetzen.",situs@0.7.0,situs
habitat_type,eunis@2021:T33,de,description,"Immergrüne Nadelwälder sonnenärmerer oder nebelreicher Hänge und Rinnen in den unteren bis mittleren Höhenstufen der mediterranen Gebirge, in denen Tannenarten mit sehr begrenzter Verbreitung höchst eigenständige Reliktbestände bilden: Spanische Tanne (Abies pinsapo), Griechische Tanne (Abies cephalonica), König-Boris-Tanne (Abies borisii-regis), apenninische und sizilianische Bestände der Weißtanne (Abies alba) sowie die Sizilianische Tanne (Abies nebrodensis).",situs@0.7.0,situs
habitat_type,eunis@2021:T34,de,description,"Nadelwald — teils sommergrün —, aus Europäischer Lärche (Larix decidua) oder Zirbelkiefer (Pinus cembra) in der mittleren subalpinen Stufe der Gebirge der gemäßigten Zone in den Zentralalpen und Karpaten, mit lange liegender, aber geringmächtiger Schneedecke und kurzer Vegetationszeit. Bergkiefer (Pinus mugo), Fichte (Picea abies), Weißtanne (Abies alba), Alpenrosen und andere Zwergsträucher bleiben stets untergeordnet, verschiedene Mehlbeeren (Sorbus) sind jedoch kennzeichnende Begleiter.",situs@0.7.0,situs
habitat_type,eunis@2021:T35,de,description,"Wälder, beherrscht von der Waldkiefer (Pinus sylvestris), oft mit etwas Birke (Betula pendula, Betula pubescens), Zitterpappel (Populus tremula) und Gemeinem Wacholder (Juniperus communis), auf sauren bis basenreichen Böden der nördlich-gemäßigten und der hemiborealen Zone.",situs@0.7.0,situs
habitat_type,eunis@2021:T36,de,description,"Immergrüne Nadelwälder, im Allgemeinen beherrscht von Waldkiefer (Pinus sylvestris) oder Schwarzkiefer (Pinus nigra, zur Südgrenze hin in verschiedenen Unterarten), seltener mit etwas Fichte (Picea abies) und sommergrünen Begleitern; oft in isolierten, kleinen Beständen auf basenreichen Böden der Gebirge der gemäßigten und submediterranen Zone.",situs@0.7.0,situs
habitat_type,eunis@2021:T37,de,description,"Immergrüner Nadelwald trockenheitsgeprägter Standorte an verstreuten Stellen in den Gebirgen des Mittelmeerraums, beherrscht von der Schwarzkiefer (Pinus nigra) und — außer auf den Mittelmeerinseln — mitunter mit untergeordneter Waldkiefer (Pinus sylvestris); beide Arten treten an verschiedenen Orten oft als vikariierende Formen auf.",situs@0.7.0,situs
habitat_type,eunis@2021:T38,de,description,"Wälder, beherrscht von Zedern (Cedrus atlantica oder Cedrus libani), in den Gebirgen Nordafrikas, des Libanon, Syriens, der asiatischen Türkei und Zyperns.",situs@0.7.0,situs
habitat_type,eunis@2021:T39,de,description,"Immergrüner Nadelwald an den Waldgrenzen der Gebirge des Balkans und Süditaliens, beherrscht von der Panzerkiefer (Pinus heldreichii) auf basenreichen Böden an sonnigeren, trockenheitsgeprägten Standorten oder von der Rumelischen Kiefer (Pinus peuce) überwiegend auf silikatischen Böden. Dieser Lebensraum sollte geteilt werden — einer von Pinus heldreichii, der andere von Pinus peuce beherrscht —, weil sich Ökologie und floristische Zusammensetzung beider Kiefernwälder stark unterscheiden.",situs@0.7.0,situs
habitat_type,eunis@2021:T3A,de,description,"Immergrüner Nadelwald, beherrscht von verschiedenen wärmeliebenden Kiefern: Seestrandkiefer (Pinus pinaster im westlichen Mittelmeerraum und in winter­milden atlantischen Gebieten), Aleppokiefer (Pinus halepensis), Pinie (Pinus pinea an allen südeuropäischen Küsten, örtlich auch im Binnenland) und Kalabrische Kiefer (Pinus brutia in Griechenland, auf Zypern und in Anatolien); die ersten drei bevorzugen oft instabile Substrate oder Vorklimax-Situationen. Alle diese Wälder sind feuergefährdet.",situs@0.7.0,situs
habitat_type,eunis@2021:T3B,de,description,"Wald der endemischen Kanarenkiefer (Pinus canariensis), überwiegend in großen Höhen an trockenen, sonnigen Standorten oberhalb des Nebelgürtels, örtlich auch auf Felsaufschlüssen und alten Lavaströmen der Hügellagen, auf den westlichen Kanarischen Inseln.",situs@0.7.0,situs
habitat_type,eunis@2021:T3C,de,description,"Immergrüne Wälder, ganz überwiegend beherrscht von der Eibe (Taxus baccata), mitunter mit Stechpalme (Ilex aquifolium), Mehlbeere (Sorbus aria) und Buchsbaum (Buxus sempervirens); möglicherweise als blockierte Sukzessionen oder als überalterte Restbestände, sehr kleinflächig auf basenreichen Böden im Mittelmeerraum und auf den Britischen Inseln.",situs@0.7.0,situs
habitat_type,eunis@2021:T3D,de,description,"Immergrüne Wälder und Hochgebüsche aus Zypresse (Cupressus sempervirens), Wacholderarten (Juniperus drupacea, Juniperus excelsa, Juniperus foetidissima und Juniperus thurifera) oder Sandarakbaum (Tetraclinis articulata) mit meist offenem Kronendach, gebüschartigem Unterwuchs und krautreicher Bodenschicht, auf flachgründigen, meist basenreichen Böden an trockenen, felsigen Standorten, verstreut im Mittelmeerraum.",situs@0.7.0,situs
habitat_type,eunis@2021:T3E,de,description,"Immergrüne Wälder der endemischen makaronesischen Wacholder (Juniperus brevifolia und Juniperus cedrus) in verschiedenen Lebensräumen, mitunter als sehr kleine isolierte Populationen, jede mit eigener Begleitflora.",situs@0.7.0,situs
habitat_type,eunis@2021:T3F,de,description,"Wald, von Natur aus beherrscht von Fichte (Picea abies und Picea obovata), Sibirischer Tanne (Abies sibirica) oder Sibirischer Zirbelkiefer (Pinus sibirica), auf frischeren, meist podsolierten Böden der nordöstlichen kontinentalen und borealen Gebiete, oft mit untergeordnetem sommergrünem Laubholzanteil (etwa Betula pendula und Betula pubescens) und stellenweise auch etwas Waldkiefer (Pinus sylvestris) in Kronendach und Unterwuchs. In der Krautschicht haben Zwergsträucher, Moose und Flechten erheblichen Anteil. Manche Bestände mit Picea oder Abies sibirica können reich an Hochstauden sein. Fichtenwälder der hemiborealen und borealen Zone auf Braunerden mit artenreicher Krautschicht aus anspruchsvollen Waldkräutern (etwa Aegopodium podagraria, Anemone nemorosa, Brachypodium sylvaticum, Hepatica nobilis, Hieracium lachenalii, Hieracium murorum, Lamium galeobdolon, Melica nutans, Mercurialis perennis, Mycelis muralis und Oxalis acetosella) unterscheiden sich stark vom Taiga-Fichtenwald mit vorherrschenden Zwergsträuchern und Moosen in der Bodenschicht. Diese Wälder sollten als möglicher neuer Lebensraum geprüft werden.",situs@0.7.0,situs
habitat_type,eunis@2021:T3G,de,description,"Wald, von Natur aus beherrscht von der Waldkiefer (Pinus sylvestris), oft mit etwas Birke (Betula pendula und B. pubescens). Er stockt auf lithomorphen und podsolierten, mäßig trockenen Böden der gesamten borealen Zone Europas. Die Bodenschicht ist reich an Zwergsträuchern, Moosen und Flechten. Auf Oser-Rücken kann eine spezialisierte Krautflora auftreten.",situs@0.7.0,situs
habitat_type,eunis@2021:T3H,de,description,Sommergrüner Nadelwald der Sibirischen Lärche (Larix sibirica) in der borealen Zone Nordosteuropas und Westsibiriens.,situs@0.7.0,situs
habitat_type,eunis@2021:T3J,de,description,"Lichter Wald, beherrscht von Kiefern (Pinus mugo subsp. rotundata, Pinus sylvestris) oder Lärchen (Larix decidua, L. sibirica), auf saurem Torf oder um wachsende Hochmoore und Armmoore mit nährstoffarmem Grundwasser; verbreitet in der borealen Zone und örtlich, wo es die Standortverhältnisse zulassen, in der kontinentalen Zone.",situs@0.7.0,situs
habitat_type,eunis@2021:T3K,de,description,"Lichter Wald, beherrscht von Fichte (Picea abies oder P. obovata), auf saurem Torf oder um wachsende Hochmoore und Armmoore mit nährstoffarmem Grundwasser; verbreitet in der borealen Zone und örtlich, wo es die Standortverhältnisse zulassen, in der kontinentalen Zone. Moorwälder ombrotropher und solche minerotropher Standorte (in Niedermooren oder an quellwasserbeeinflussten Stellen) lassen sich als zwei verschiedene Lebensräume auffassen, die sich in der floristischen Zusammensetzung der Krautschicht unterscheiden. Diese Unterscheidung gilt nicht nur für Fichten-, sondern auch für Kiefern- und Lärchenwälder.",situs@0.7.0,situs
habitat_type,eunis@2021:T3L,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil sich spontan aufgewachsene Wälder anhand von Vegetationsaufnahmen nicht von Pflanzungen unterscheiden lassen.] Spontan entstandene Wälder aus gebietsfremden Nadelbaumarten oder aus europäischen Nadelbäumen außerhalb ihres natürlichen Areals.",situs@0.7.0,situs
habitat_type,eunis@2021:T3M,de,description,"Angebaute Nadelholzbestände, die zur Holzproduktion gepflanzt wurden und aus gebietsfremden Nadelbaumarten oder aus europäischen Nadelbäumen außerhalb ihres natürlichen Areals bestehen.",situs@0.7.0,situs
habitat_type,eunis@2021:T3N,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil sich Pflanzungen standortheimischer Bäume anhand von Vegetationsaufnahmen nicht von Naturwäldern unterscheiden lassen.] Angebaute Nadelholzbestände, die zur Holzproduktion gepflanzt wurden und aus standortheimischen Nadelbaumarten bestehen.",situs@0.7.0,situs
habitat_type,eunis@2021:T41,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil sich das Sukzessionsstadium anhand von Vegetationsaufnahmen meist nicht bestimmen lässt.] Frühe Stadien des Waldwiederaufwuchses oder neu aufwachsender Wald, überwiegend aus jungen Individuen von Hochwaldarten unter 5 m Höhe. Eingeschlossen sind mit einheimischen Bäumen wiederbegründete Jungwälder sowie sich spontan ansiedelnde Bestände gebietsfremder Bäume.",situs@0.7.0,situs
habitat_type,eunis@2021:T42,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil sich Niederwaldbewirtschaftung oder frühe Pflanzungsstadien anhand von Vegetationsaufnahmen nicht bestimmen lassen.] Als Niederwald ohne Überhälter bewirtschafteter Wald. Pflanzungen mit einem Kronendach aus jungen Bäumen unter 5 m Höhe. Pflanzungen niedriger Bäume oder Sträucher zur Holz- oder Kleinbaumproduktion mit regelmäßiger Ganzpflanzenernte, darunter Kurzumtriebsplantagen aus Salix zur Biomassegewinnung, Weihnachtsbaumkulturen und Baumschulen.",situs@0.7.0,situs
habitat_type,eunis@2021:T43,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil er sich anhand von Vegetationsaufnahmen nicht von verschiedenen Gebüschlebensräumen unterscheiden lässt.] Kahlgeschlagene oder abgebrannte Flächen, die zuvor Laub- oder Nadelwald getragen haben. Eingeschlossen ist Wald mit von Sträuchern beherrschter Sukzessionsvegetation, sofern diese bald von einem Kronendach überwachsen wird. Lichtungen mit krautiger Vegetation zählen zu R57 (Krautvegetation der Waldlichtungen), auch wenn dies ein vorübergehendes Stadium bis zur Wiederbewaldung sein kann.",situs@0.7.0,situs
habitat_type,eunis@2021:U11,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil er nicht auf Vegetation beruht.] Höhlen entstehen über sehr lange Zeiträume und sind in Ausdehnung, Gestalt und Eigenart sehr verschieden: manche trocken, andere dauerhaft oder zeitweise nass, wieder andere warm, sauerstoffarm und im Eingangsbereich unterschiedlich belichtet. Sie kommen in ganz Europa vor, am ausgedehntesten in Karstgebieten. Flora und Fauna sind spezialisiert, an oft extreme Umweltbedingungen angepasst und umfassen bemerkenswerte Troglophile sowie kennzeichnende Arten, die hier ruhen oder überwintern.",situs@0.7.0,situs
habitat_type,eunis@2021:U12,de,description,"[Dieser Lebensraum konnte im Expertensystem nicht förmlich definiert werden, weil er nicht auf Vegetation beruht.] Künstliche unterirdische Hohlräume. Sie können wichtige Ersatzlebensräume für höhlenbewohnende Fledermäuse und für bedeutsame unterirdische Wirbellose wie Krebstiere und Strudelwürmer sein.",situs@0.7.0,situs
habitat_type,eunis@2021:U21,de,description,"Boreale und arktische, spärlich bewachsene silikatische Blockhalden, Stein- oder Schutthalden über basenarmen Substraten, die azidophile Pflanzengesellschaften tragen. Sie sind unterschiedlichen Ursprungs, ungleich über die Region verteilt und häufig fortgesetzter natürlicher Störung durch Steinschlag, Frostwechsel oder Küstenerosion und -ablagerung ausgesetzt. Die Vegetation besteht typischerweise aus Flechten und Moosen, wobei verschiedene Wuchsformen verschiedene Kleinstandorte beherrschen: Krusten- und Blattflechten sowie kleine Polstermoose an den Flanken der Blöcke, Strauchflechten und teppichbildende Moose in den Zwischenräumen. Wo Gefäßpflanzen zwischen den Blöcken genug Boden finden, bilden sie eine lückige Decke.",situs@0.7.0,situs
habitat_type,eunis@2021:U22,de,description,"Silikatische, überwiegend saure Schutthalden, Moränen und Blockströme in großen Höhen und an kühlen Standorten der Gebirge der nemoralen Zone Europas. Die Halden werden von überwiegend ausdauernden, überwiegend azidophilen Pflanzen besiedelt; ihre Zusammensetzung wird stark von Höhenlage und Regionalklima geprägt und umfasst oft zahlreiche reliktische und lokal endemische Arten, wenn auch weniger als auf Kalkschutthalden. Häufig ist die Vegetationsdecke lückig; diese Halden können jedoch feuchter sein, weil die Substrate wasserundurchlässig und wasserhaltend sind, und lange Schneebedeckung fördert zusätzlich üppigen Wuchs und Humusanreicherung.",situs@0.7.0,situs
habitat_type,eunis@2021:U23,de,description,"Silikatische Schutthalden und Moränen warmer Expositionen, hervorgegangen aus einer Vielfalt von Sediment-, Erguss- und metamorphen Gesteinen an den unteren Hängen der Gebirge der nemoralen Zone. Oft ist der Schutt mit Feinerde vermischt. Die Vegetation kann ganz fehlen; auf Gesteinsoberflächen können jedoch moos- oder flechtenbeherrschte, artenarme Gesellschaften auftreten, und in Spalten angesammelte Feinerde kann eine vielfältige, von Kräutern oder Farnen beherrschte Vegetation tragen. Silikatschutthalden sind im Allgemeinen artenärmer als Kalkschutthalden, doch können Farne vielgestaltig und üppig sein. Die natürliche Sukzession auf stabileren Halden führt zu Gebüsch und Wald, die hier nicht eingeschlossen sind.",situs@0.7.0,situs
habitat_type,eunis@2021:U24,de,description,"Silikatische Schutthalden aus verschiedenen Sediment-, Erguss- und metamorphen Gesteinen an den unteren Hängen im Mittelmeerraum. Der Gesteinsschutt ist oft mit Feinerde vermischt. Die Vegetationsdecke kann ganz fehlen oder nur aus Moos- und Flechtengesellschaften bestehen. In den meisten Fällen tragen diese Halden jedoch eine offene Gefäßpflanzenvegetation, die in der Regel artenärmer ist als auf mediterranen Kalkschutthalden. Die natürliche Sukzession verläuft langsamer als auf Schutthalden der gemäßigten Zone. Von Gebüsch oder Wald überwachsene Halden gehören nicht zu diesem Lebensraum.",situs@0.7.0,situs
habitat_type,eunis@2021:U25,de,description,"Boreale und arktische basenreiche Schutt- und Blockfelder umfassen Hangschutt oder frostwechselbedingte Blockfelder aus Kalkgesteinen der südlich-borealen bis arktischen Gebiete, vor allem im Skandinavischen Gebirge, auf Island und Spitzbergen. Wegen der großen Klimaspanne beherbergt der Lebensraum eine große Vielfalt an Arten und Pflanzengesellschaften; hierher gehören jedoch nur die lückigen Gefäßpflanzenbestände, die in vereinzelten Flecken wachsen. Sie sind auf das natürliche oder naturnahe Störungsgeschehen angewiesen — periodischen Steinschlag und die anhaltende Instabilität des Substrats bei Schutthalden — und in manchen Gebieten auch auf eine lange Beweidungstradition.",situs@0.7.0,situs
habitat_type,eunis@2021:U26,de,description,"Kalk- und Kalkschiefer-Schutthalden in großen Höhen und an kühlen Standorten der Hochgebirge der nemoralen Zone Europas. Die Halden werden von überwiegend ausdauernden basiphilen Arten besiedelt, die oft artenreiche Bestände mit vielen lokalen und endemischen Arten bilden.",situs@0.7.0,situs
habitat_type,eunis@2021:U27,de,description,"Schutthalden aus überwiegend grobem, unverfestigtem Material über Kalk- und Dolomitgestein in den Tief-, Hügel- und submontanen Lagen des gemäßigten Europa. Die Vegetation kann ganz fehlen; auf Gesteinsoberflächen können jedoch Moos- und Flechtengesellschaften wachsen, und wo sich in Spalten Boden ansammelt, kann der Gefäßpflanzenanteil vielgestaltig und üppig sein. Die natürliche Sukzession nach Stabilisierung der Halden erlaubt das Aufkommen von Sträuchern und Bäumen; diese Vegetation ist hier nicht eingeschlossen.",situs@0.7.0,situs
habitat_type,eunis@2021:U28,de,description,"Kalkreiche und ultrabasische Schutthalden mit Blöcken, Gesteinsschutt und Flusskies aus Sediment- und metamorphen Gesteinen, Ultramafiten und basischen Vulkaniten des westlichen Mittelmeerraums, von den Tieflagen bis in die Hochgebirge. Epilithische Flechten und Moose können sehr vielgestaltig sein, besonders im Gebirge, wo sie überwiegend in Spalten und anderen schattigen, feuchten Kleinstandorten unbeweglicher Blöcke wachsen. Die Gefäßpflanzenvegetation besteht aus Hemikryptophyten und Chamaephyten, die an die mechanische Störung beweglicher Halden, an Wassermangel und an das Fehlen von Feinerde angepasst sind. Zu den Hügel- und Tieflagen hin wird der Lebensraum seltener und stärker zerstreut und ist anfälliger für menschliche Störungen wie Steinbruchbetrieb und Infrastrukturausbau; Hochgebirgshalden sind dagegen meist gut erhalten und daher in sehr naturnahem Zustand.",situs@0.7.0,situs
habitat_type,eunis@2021:U29,de,description,"Kalkreiche und ultrabasische Schutthalden mit Hangschutt, Blockfeldern, Gletschervorfeldern, Gesteinsschutt und Flusskiesbänken, von den Tieflagen bis in die subnivale Stufe des östlichen Mittelmeerraums. Neben epilithischen Moosen und Flechten auf Felsaufschlüssen und stabilen Blöcken besteht die Vegetation überwiegend aus spezialisierten Gefäßpflanzen, die an die Beweglichkeit des Schutts, den Mangel an Feinerde, mechanische Störung, Wassermangel und weitere physiologische Belastungen angepasst sind. Zu den Hügel- und Tieflagen hin ist der Lebensraum seltener und stärker zerstreut, zugleich aber anfälliger für menschliche Störungen, besonders was die Artenzusammensetzung betrifft. Hochgebirgshalden sind dagegen meist gut erhalten, überwiegend in Schutzgebieten gelegen und daher in sehr naturnahem Zustand.",situs@0.7.0,situs
habitat_type,eunis@2021:U2A,de,description,"Basenreiche Schutthalden aus verschiedenen Gesteinsarten, darunter Kalkstein, Flysch und Schiefer, auf der Halbinsel Krim.",situs@0.7.0,situs
